DocumentodeLiquidacao,CodigoNotadeEmpenho,CodigoNaturezaDaDespesa,CodigoFonteDeRecurso,CodigoDetalhamentoFr,NUMERO_PROCESSO,CodigoProjetoAtividade,InstituicaoCodigoUnidadeGestora,Credor_Nome,CONTRATO,CONVENIO,Valor Original,Valor Liquido,Valor Bruto,Valor Retido,Valor Pago,Valor Liquidado a Pagar,Valor Liquido2
2023160101DL000076,2022160101NE11448,33903615,1550000004,0,786729/2020,XXXX,160101,ALDA LUCIA COSTA FONSECA,412021,0,R$ 861.84,R$ 861.84,R$ 861.84,R$ 0.00,R$ 861.84,R$ 0.00,861.84
2023160101DL000077,2022160101NE11252,33903910,1550000004,0,1319491/2019,XXXX,160101,COLEGIO SANTA MONICA LTDA -EPP,32013,0,"R$ 31,183.65","R$ 31,183.65","R$ 31,183.65",R$ 0.00,"R$ 31,183.65",R$ 0.00,31183.65
2023160101DL000078,2022160101NE09757,33903615,1550000004,0,24913/2021,XXXX,160101,MARIA PINHEIRO QUARESMA,1552022,0,R$ 600.00,R$ 600.00,R$ 600.00,R$ 0.00,R$ 600.00,R$ 0.00,600
2023160101DL000079,2022160101NE11362,33903910,1550000004,0,341276/2022,XXXX,160101,ARQUIDIOCESE DE BEL.(COMUN.NSA.SRA.DAS GRACAS,632020,0,"R$ 13,950.40","R$ 13,950.40","R$ 13,950.40",R$ 0.00,"R$ 13,950.40",R$ 0.00,13950.4
2023160101DL000080,2022160101NE12026,33903910,1550000004,0,407864/2020,XXXX,160101,CONGREGACAO DO PRECIOSISSIMO SANGUE,612021,0,"R$ 9,809.88","R$ 9,809.88","R$ 9,809.88",R$ 0.00,"R$ 9,809.88",R$ 0.00,9809.88
2023160101DL000081,2022160101NE11864,33903615,1550000004,0,568865/2022,XXXX,160101,MARIA JOSE RODRIGUES GONCALVES,1392018,0,R$ 583.50,R$ 583.50,R$ 583.50,R$ 0.00,R$ 583.50,R$ 0.00,583.5
2023160101DL000082,2022160101NE11433,33903615,1550000004,0,340380/2022,XXXX,160101,NATALINO DE JESUS PANTOJA TEIXEIRA,1612018,0,R$ 942.21,R$ 942.21,R$ 942.21,R$ 0.00,R$ 942.21,R$ 0.00,942.21
2023160101DL000083,2022160101NE11217,33903910,1550000004,0,2020/1030329,XXXX,160101,ASSOC.OBRAS SOCIAIS DA DIOCESE DE ABAETETUBA,922020,0,"R$ 27,058.80","R$ 27,058.80","R$ 27,058.80",R$ 0.00,"R$ 27,058.80",R$ 0.00,27058.8
2023160101DL000084,2022160101NE11846,33903615,1550000004,0,591404/2020,XXXX,160101,ROBERTO MENDES DA CONCEICAO,512021,0,R$ 674.88,R$ 674.88,R$ 674.88,R$ 0.00,R$ 674.88,R$ 0.00,674.88
2023160101DL000085,2022160101NE11244,33903910,1550000004,0,1467575/2020,XXXX,160101,ASSOC.OBRAS SOCIAIS DA DIOCESE DE ABAETETUBA,152021,0,"R$ 14,082.31","R$ 14,082.31","R$ 14,082.31",R$ 0.00,"R$ 14,082.31",R$ 0.00,14082.31
2023160101DL000086,2022160101NE12155,33903702,1500100102,6360,1561622/2022,XXXX,160101,E B CARDOSO LTDA,1582018,0,"R$ 161,845.46","R$ 161,845.46","R$ 161,845.46",R$ 0.00,"R$ 161,845.46",R$ 0.00,161845.46
2023160101DL000087,2022160101NE11840,33903615,1550000004,0,1424091/2021,XXXX,160101,ROSANGELA ASSUNCAO RODRIGUES,952019,0,R$ 743.24,R$ 743.24,R$ 743.24,R$ 0.00,R$ 743.24,R$ 0.00,743.24
2023160101DL000088,2022160101NE11913,33903910,1550000004,0,1314065/2018,XXXX,160101,DIOCESE DE PONTA DE PEDRAS,212017,0,"R$ 4,508.26","R$ 4,508.26","R$ 4,508.26",R$ 0.00,"R$ 4,508.26",R$ 0.00,4508.26
2023160101DL000089,2022160101NE11700,33903910,1550000004,0,262411/2022,XXXX,160101,ASSOCIACAO ESPIRITA BOA VONTADE,472010,0,"R$ 21,835.28","R$ 21,835.28","R$ 21,835.28",R$ 0.00,"R$ 21,835.28",R$ 0.00,21835.28
2023160101DL000090,2022160101NE12128,33903706,1500100102,0,1562623/2022,XXXX,160101,PARAFRIOS REFRIGERACAO COMER. E SERV.LTDA-EPP,1102019,0,"R$ 3,550.42","R$ 3,550.42","R$ 3,550.42",R$ 0.00,"R$ 3,550.42",R$ 0.00,3550.42
2023160101DL000091,2022160101NE11239,33903910,1550000004,0,750373/2022,XXXX,160101,SUPER BARATAO DAS CONFECCOES LTDA,2812022,0,"R$ 28,000.00","R$ 28,000.00","R$ 28,000.00",R$ 0.00,"R$ 28,000.00",R$ 0.00,28000
2023160101DL000092,2022160101NE12159,33903702,1500100102,6360,1559275/2022,XXXX,160101,DIAMOND SERVIÇOS DE LIMPEZA E MÃO DE OBRA LTDA,932018,0,"R$ 108,544.68","R$ 108,544.68","R$ 108,544.68",R$ 0.00,"R$ 108,544.68",R$ 0.00,108544.68
2023160101DL000093,2022160101NE10731,33903615,1550000004,0,29495/2020,XXXX,160101,EDILVAN DA SILVA FIGUEIREDO,522017,0,R$ 510.12,R$ 510.12,R$ 510.12,R$ 0.00,R$ 510.12,R$ 0.00,510.12
2023160101DL000094,2022160101NE12574,33903703,1500100102,6361,1560951/2022,XXXX,160101,BELEM RIO SEGURANCA LTDA,622021,0,"R$ 158,705.48","R$ 158,705.48","R$ 158,705.48",R$ 0.00,"R$ 158,705.48",R$ 0.00,158705.48
2023160101DL000095,2022160101NE11468,33903615,1550000004,0,947835/2021,XXXX,160101,ERENILDA PENA DE MELO,702022,0,"R$ 1,810.00","R$ 1,810.00","R$ 1,810.00",R$ 0.00,"R$ 1,810.00",R$ 0.00,1810
2023160101DL000096,2022160101NE12575,33903703,1500100102,6361,1560951/2022,XXXX,160101,BELEM RIO SEGURANCA LTDA,622021,0,"R$ 193,202.99","R$ 193,202.99","R$ 193,202.99",R$ 0.00,"R$ 193,202.99",R$ 0.00,193202.99
2023160101DL000097,2022160101NE11785,33903615,1550000004,0,192934/2019,XXXX,160101,FRANCISCA COSTA NOGUEIRA,512020,0,R$ 950.93,R$ 950.93,R$ 950.93,R$ 0.00,R$ 950.93,R$ 0.00,950.93
2023160101DL000098,2022160101NE12576,33903703,1500100102,6361,1560951/2022,XXXX,160101,BELEM RIO SEGURANCA LTDA,622021,0,"R$ 228,215.29","R$ 228,215.29","R$ 228,215.29",R$ 0.00,"R$ 228,215.29",R$ 0.00,228215.29
2023160101DL000099,2022160101NE10866,33903944,1500100102,2156,1413069/2022,XXXX,160101,COMPANHIA DE SANEAMENTO DO PARA-COSANPA,0,0,"R$ 643,744.66","R$ 643,744.66","R$ 643,744.66",R$ 0.00,R$ 0.00,"R$ 643,744.66",643744.66
2023160101DL000100,2022160101NE12617,33903701,1500100102,6361,1559908/2022,XXXX,160101,MARCO COELHO SERVIÇOS LTDA,262021,0,"R$ 3,809,659.52","R$ 3,809,659.52","R$ 3,809,659.52",R$ 0.00,"R$ 3,809,659.52",R$ 0.00,3809659.52
2023160101DL000101,2022160101NE11766,33903910,1550000004,0,244193/2022,XXXX,160101,GRUPO ESPIRITA VINHA DE LUZ,192016,0,"R$ 15,618.27","R$ 15,618.27","R$ 15,618.27",R$ 0.00,"R$ 15,618.27",R$ 0.00,15618.27
2023160101DL000102,2022160101NE12167,33903944,1500100102,2156,1550949/2022,XXXX,160101,COMPANHIA DE SANEAMENTO DO PARA-COSANPA,0,0,"R$ 113,413.43","R$ 113,413.43","R$ 113,413.43",R$ 0.00,R$ 0.00,"R$ 113,413.43",113413.43
2023160101DL000103,2022160101NE12618,33903701,1500100102,6361,1559908/2022,XXXX,160101,MARCO COELHO SERVIÇOS LTDA,262021,0,"R$ 5,765,168.19","R$ 5,765,168.19","R$ 5,765,168.19",R$ 0.00,"R$ 5,765,168.19",R$ 0.00,5765168.19
2023160101DL000104,2022160101NE00294,33903944,1500100102,2156,35040/2022,XXXX,160101,COMPANHIA DE SANEAMENTO DO PARA-COSANPA,0,0,"R$ 17,142.24","R$ 17,142.24","R$ 17,142.24",R$ 0.00,R$ 0.00,"R$ 17,142.24",17142.24
2023160101DL000105,2022160101NE11360,33903910,1550000004,0,504738/2022,XXXX,160101,IGREJA EVANGELICA ASSEMBLEIA DE DEUS,2212018,0,"R$ 12,684.17","R$ 12,684.17","R$ 12,684.17",R$ 0.00,"R$ 12,684.17",R$ 0.00,12684.17
2023160101DL000106,2022160101NE12616,33903701,1500000001,6361,1559908/2022,XXXX,160101,MARCO COELHO SERVIÇOS LTDA,262021,0,"R$ 725,620.78","R$ 725,620.78","R$ 725,620.78",R$ 0.00,"R$ 725,620.78",R$ 0.00,725620.78
2023160101DL000107,2022160101NE11306,33903910,1550000004,0,224230/2021,XXXX,160101,IGREJA EVANGELICA ASSEMBLEIA DE DEUS,682022,0,"R$ 6,160.00","R$ 6,160.00","R$ 6,160.00",R$ 0.00,"R$ 6,160.00",R$ 0.00,6160
2023160101DL000108,2022160101NE12596,33903701,1500100102,6360,1560652/2022,XXXX,160101,DIAMOND SERVIÇOS DE LIMPEZA E MÃO DE OBRA LTDA,3512017,0,"R$ 396,988.84","R$ 396,988.84","R$ 396,988.84",R$ 0.00,"R$ 396,988.84",R$ 0.00,396988.84
2023160101DL000109,2022160101NE00387,33903958,1500100102,2156,37725/2022,XXXX,160101,CLARO S/A,202021,0,"R$ 8,550.28","R$ 8,550.28","R$ 8,550.28",R$ 0.00,"R$ 8,550.28",R$ 0.00,8550.28
2023160101DL000110,2022160101NE12597,33903701,1500100102,6360,1560652/2022,XXXX,160101,DIAMOND SERVIÇOS DE LIMPEZA E MÃO DE OBRA LTDA,3512017,0,"R$ 1,063,338.00","R$ 1,063,338.00","R$ 1,063,338.00",R$ 0.00,"R$ 1,063,338.00",R$ 0.00,1063338
2023160101DL000111,2022160101NE10710,33903615,1550000004,0,850069/2021,XXXX,160101,JOAO BATISTA GONCALVES DIAS,392016,0,R$ 371.28,R$ 371.28,R$ 371.28,R$ 0.00,R$ 371.28,R$ 0.00,371.28
2023160101DL000112,2022160101NE11392,33903615,1550000004,0,243921/2022,XXXX,160101,JOAO CARLOS PEREIRA DE FARIAS,1112018,0,R$ 475.12,R$ 475.12,R$ 475.12,R$ 0.00,R$ 475.12,R$ 0.00,475.12
2023160101DL000113,2022160101NE11814,33903615,1550000004,0,1085431/2021,XXXX,160101,BENEDITO ALONCO DA SILVA,2172018,0,R$ 627.12,R$ 627.12,R$ 627.12,R$ 0.00,R$ 627.12,R$ 0.00,627.12
2023160101DL000114,2022160101NE11447,33903615,1550000004,0,244267/2022,XXXX,160101,JOSE GONCALVES DA SILVA,2302017,0,"R$ 1,064.79","R$ 1,064.79","R$ 1,064.79",R$ 0.00,"R$ 1,064.79",R$ 0.00,1064.79
2023160101DL000115,2022160101NE11952,33903615,1500100102,0,353054/2022,XXXX,160101,CARLOS ROBERTO REGO DE ANDRADE,202008,0,"R$ 1,514.23","R$ 1,514.23","R$ 1,514.23",R$ 0.00,"R$ 1,514.23",R$ 0.00,1514.23
2023160101DL000116,2022160101NE11340,33903615,1550000004,0,279650/2022,XXXX,160101,LIDIA VIEIRA OLIVEIRA,132015,0,R$ 826.48,R$ 826.48,R$ 826.48,R$ 0.00,R$ 826.48,R$ 0.00,826.48
2023160101DL000117,2022160101NE11435,33903615,1550000004,0,1263938/2021,XXXX,160101,MANOEL MACIEL DE MAGALHAES SOBRINHO,1402022,0,R$ 600.00,R$ 600.00,R$ 600.00,R$ 0.00,R$ 600.00,R$ 0.00,600
2023160101DL000118,2022160101NE11880,33903910,1550000004,0,31469/2020,XXXX,160101,DIOCESE DE SANTAREM,832021,0,"R$ 42,058.46","R$ 42,058.46","R$ 42,058.46",R$ 0.00,"R$ 42,058.46",R$ 0.00,42058.46
2023160101DL000119,2022160101NE11453,33903615,1550000004,0,756249/2020,XXXX,160101,MANOEL RAIMUNDO TEIXEIRA,242021,0,R$ 901.27,R$ 901.27,R$ 901.27,R$ 0.00,R$ 901.27,R$ 0.00,901.27
2023160101DL000120,2022160101NE11406,33903615,1550000004,0,663706/2022,XXXX,160101,MARIA DAS NEVES MARTINS MORAES,152015,0,R$ 426.05,R$ 426.05,R$ 426.05,R$ 0.00,R$ 426.05,R$ 0.00,426.05
2023160101DL000121,2022160101NE11446,33903615,1550000004,0,947884/2021,XXXX,160101,ELIVELTO MIRANDA DOS SANTOS,762022,0,"R$ 1,840.00","R$ 1,840.00","R$ 1,840.00",R$ 0.00,"R$ 1,840.00",R$ 0.00,1840
2023160101DL000122,2022160101NE10735,33903615,1550000004,0,301862/2020,XXXX,160101,MARIA JARINA SOUSA PANTOJA,342021,0,R$ 853.24,R$ 853.24,R$ 853.24,R$ 0.00,R$ 853.24,R$ 0.00,853.24
2023160101DL000123,2022160101NE11914,33903910,1550000004,0,280654/2022,XXXX,160101,MISSIONARIAS DE SANTA TERESINHA,312013,0,"R$ 37,749.63","R$ 37,749.63","R$ 37,749.63",R$ 0.00,"R$ 37,749.63",R$ 0.00,37749.63
2023160101DL000124,2022160101NE11953,33903910,1550000004,0,538856/2022,XXXX,160101,OBRAS SOCIAIS DA DIOCESE DE BRAGANCA.,292009,0,"R$ 8,389.81","R$ 8,389.81","R$ 8,389.81",R$ 0.00,"R$ 8,389.81",R$ 0.00,8389.81
2023160101DL000125,2022160101NE06451,33903007,1500100102,0,897738/2022,XXXX,160101,RONALDO P. PIMENTEL,0,0,"R$ 33,534.09","R$ 33,534.09","R$ 33,534.09",R$ 0.00,"R$ 33,534.09",R$ 0.00,33534.09
2023160101DL000126,2022160101NE11205,33903615,1550000004,0,32310/2022,XXXX,160101,OLGARINO DE SOUZA NASCIMENTO,852018,0,R$ 719.41,R$ 719.41,R$ 719.41,R$ 0.00,R$ 719.41,R$ 0.00,719.41
2023160101DL000127,2022160101NE11454,33903615,1550000004,0,1430641/2021,XXXX,160101,EMANOEL DE JESUS ALMEIDA COSTA,1262017,0,R$ 634.49,R$ 634.49,R$ 634.49,R$ 0.00,R$ 634.49,R$ 0.00,634.49
2023160101DL000128,2022160101NE11787,33903910,1550000004,0,82255/2022,XXXX,160101,PRADO ALUGUEL E COM.DE IMOVEIS LTDA,2792022,0,"R$ 28,600.00","R$ 28,600.00","R$ 28,600.00",R$ 0.00,"R$ 28,600.00",R$ 0.00,28600
2023160101DL000129,2022160101NE11409,33903910,1550000004,0,567387/2022,XXXX,160101,REDE DE EDUCACAO SMIC,982019,0,"R$ 21,098.85","R$ 21,098.85","R$ 21,098.85",R$ 0.00,"R$ 21,098.85",R$ 0.00,21098.85
2023160101DL000130,2022160101NE11767,33903615,1550000004,0,1430003/2022,XXXX,160101,REJANE DA SILVA ARCANJO,962019,0,R$ 758.88,R$ 758.88,R$ 758.88,R$ 0.00,R$ 758.88,R$ 0.00,758.88
2023160101DL000131,2022160101NE10583,33903615,1550000004,0,1425988/2021,XXXX,160101,RENATA GONCALVES TRINDADE,1942022,0,"R$ 1,080.00","R$ 1,080.00","R$ 1,080.00",R$ 0.00,"R$ 1,080.00",R$ 0.00,1080
2023160101DL000132,2022160101NE12476,33903615,1550000004,0,803455/2020,XXXX,160101,ROSILENE CUNHA DE MOURA,392020,0,R$ 641.44,R$ 641.44,R$ 641.44,R$ 0.00,R$ 641.44,R$ 0.00,641.44
2023160101DL000133,2022160101NE12426,33903615,1550000004,0,803455/2020,XXXX,160101,ROSILENE CUNHA DE MOURA,392020,0,R$ 149.66,R$ 149.66,R$ 149.66,R$ 0.00,R$ 149.66,R$ 0.00,149.66
2023160101DL000134,2022160101NE11441,33903910,1550000004,0,63910/2022,XXXX,160101,JACI N MELO,52009,0,"R$ 7,700.97","R$ 7,700.97","R$ 7,700.97",R$ 0.00,"R$ 7,700.97",R$ 0.00,7700.97
2023160101DL000135,2022160101NE11463,33903615,1550000004,0,352008/2022,XXXX,160101,ROSINEI DOS SANTOS LIMA,1602018,0,R$ 710.41,R$ 710.41,R$ 710.41,R$ 0.00,R$ 710.41,R$ 0.00,710.41
2023160101DL000136,2022160101NE11483,33903615,1550000004,0,1303643/2018,XXXX,160101,Idalice Rodrigues Paes,62017,0,"R$ 1,708.98","R$ 1,708.98","R$ 1,708.98",R$ 0.00,"R$ 1,708.98",R$ 0.00,1708.98
2023160101DL000137,2022160101NE12491,33903910,1550000004,0,508134/2022,XXXX,160101,SOCIEDADE BENEFICIENTE E COOP. CRISTO REDENTOR,142011,0,"R$ 10,595.49","R$ 10,595.49","R$ 10,595.49",R$ 0.00,"R$ 10,595.49",R$ 0.00,10595.49
2023160101DL000138,2022160101NE09542,33903615,1550000004,0,1329454/2021402,XXXX,160101,VALDIR MAUES SARGES,2962018,0,R$ 291.39,R$ 291.39,R$ 291.39,R$ 0.00,R$ 291.39,R$ 0.00,291.39
2023160101DL000139,2022160101NE10928,33903910,1500100102,0,30694/2020,XXXX,160101,IRRAEL EMPREENDIMENTOS LTDA,62021,0,"R$ 5,574.71","R$ 5,574.71","R$ 5,574.71",R$ 0.00,"R$ 5,574.71",R$ 0.00,5574.71
2023160101DL000140,2022160101NE11342,33903615,1500100102,0,51473/2022,XXXX,160101,JOAO MENDES DE OLIVEIRA,32009,0,R$ 0.00,"R$ 1,924.53",R$ 0.00,R$ 0.00,R$ 0.00,R$ 0.00,1924.53
2023160101DL000141,2022160101NE11764,33903615,1550000004,0,392303/2022,XXXX,160101,JOSE VILMO SILVA,332013,0,R$ 553.57,R$ 553.57,R$ 553.57,R$ 0.00,R$ 553.57,R$ 0.00,553.57
2023160101DL000142,2022160101NE11345,33903615,1550000004,0,640906/2022,XXXX,160101,JOSIEL DA SILVA DE JESUS,902018,0,R$ 469.94,R$ 469.94,R$ 469.94,R$ 0.00,R$ 469.94,R$ 0.00,469.94
2023160101DL000143,2022160101NE12006,33903615,1550000004,0,753821/2021,XXXX,160101,MARILENE TENORIO DA COSTA,2002022,0,"R$ 1,410.00","R$ 1,410.00","R$ 1,410.00",R$ 0.00,"R$ 1,410.00",R$ 0.00,1410
2023160101DL000144,2022160101NE11259,33903910,1550000004,0,1468623/2021,XXXX,160101,M.B DE MORAES COMERCIO DE CONFECCOES,1382022,0,"R$ 27,300.00","R$ 27,300.00","R$ 27,300.00",R$ 0.00,"R$ 27,300.00",R$ 0.00,27300
2023160101DL000145,2022160101NE10983,33903615,1550000004,0,1334999/2021,XXXX,160101,NADIRA NEVES RIBEIRO DOS SANTOS,1932022,0,"R$ 1,270.00","R$ 1,270.00","R$ 1,270.00",R$ 0.00,"R$ 1,270.00",R$ 0.00,1270
2023160101DL000146,2022160101NE11255,33903910,1550000004,0,39630/2022,XXXX,160101,PREVENTÓRIO SANTA TEREZINHA,52012,0,"R$ 36,845.59","R$ 36,845.59","R$ 36,845.59",R$ 0.00,"R$ 36,845.59",R$ 0.00,36845.59
2023160101DL000147,2022160101NE11158,33903615,1550000004,0,400511/2022,XXXX,160101,RAIMUNDO SOARES DA COSTA,2452022,0,R$ 900.00,R$ 900.00,R$ 900.00,R$ 0.00,R$ 900.00,R$ 0.00,900
2023160101DL000148,2022160101NE11210,33903910,1550000004,0,65652/2022,XXXX,160101,RASSY CARNEIRO LTDA,162010,0,"R$ 9,241.11","R$ 9,241.11","R$ 9,241.11",R$ 0.00,"R$ 9,241.11",R$ 0.00,9241.11
2023160101DL000149,2022160101NE11229,33903615,1550000004,0,1413332/2021,XXXX,160101,RENATO DA SILVEIRA LEDO,282013,0,"R$ 1,470.27","R$ 1,470.27","R$ 1,470.27",R$ 0.00,"R$ 1,470.27",R$ 0.00,1470.27
2023160101DL000150,2022160101NE11452,33903910,1550000004,0,947538/2021,XXXX,160101,ROTARY CLUBE DE BRAGANCA,1282022,0,"R$ 2,190.00","R$ 2,190.00","R$ 2,190.00",R$ 0.00,"R$ 2,190.00",R$ 0.00,2190
2023160101DL000151,2022160101NE11296,33903910,1550000004,0,793493/2020,XXXX,160101,SOCIEDADE PORVIR CIENTIFICO,452021,0,"R$ 16,759.48","R$ 16,759.48","R$ 16,759.48",R$ 0.00,"R$ 16,759.48",R$ 0.00,16759.48
2023160101DL000152,2022160101NE11848,33903615,1550000004,0,941323/2022,XXXX,160101,WANDERSON RODRIGUES MARTINS,1542022,0,R$ 980.00,R$ 980.00,R$ 980.00,R$ 0.00,R$ 980.00,R$ 0.00,980
2023160101DL000153,2022160101NE12598,33903701,1500100102,6360,1559516/2022,XXXX,160101,DIAMOND SERVIÇOS DE LIMPEZA E MÃO DE OBRA LTDA,1242018,0,"R$ 312,096.47","R$ 312,096.47","R$ 312,096.47",R$ 0.00,"R$ 312,096.47",R$ 0.00,312096.47
2023160101DL000154,2022160101NE12599,33903701,1500100102,6360,1559516/2022,XXXX,160101,DIAMOND SERVIÇOS DE LIMPEZA E MÃO DE OBRA LTDA,1242018,0,"R$ 519,384.82","R$ 519,384.82","R$ 519,384.82",R$ 0.00,"R$ 519,384.82",R$ 0.00,519384.82
2023160101DL000155,2022160101NE12242,33903701,1500100102,6361,1561444/2022,XXXX,160101,MARCO COELHO SERVIÇOS LTDA,1252021,0,"R$ 44,758.65","R$ 44,758.65","R$ 44,758.65",R$ 0.00,"R$ 44,758.65",R$ 0.00,44758.65
2023160101DL000156,2022160101NE12243,33903701,1500100102,6361,1561444/2022,XXXX,160101,MARCO COELHO SERVIÇOS LTDA,1252021,0,"R$ 122,617.78","R$ 122,617.78","R$ 122,617.78",R$ 0.00,"R$ 122,617.78",R$ 0.00,122617.78
2023160101DL000157,2022160101NE12600,33903701,1500100102,6360,1559997/2022,XXXX,160101,DIAMOND SERVIÇOS DE LIMPEZA E MÃO DE OBRA LTDA,1822018,0,"R$ 57,516.24","R$ 57,516.24","R$ 57,516.24",R$ 0.00,"R$ 57,516.24",R$ 0.00,57516.24
2023160101DL000158,2022160101NE12601,33903701,1500100102,6360,1559997/2022,XXXX,160101,DIAMOND SERVIÇOS DE LIMPEZA E MÃO DE OBRA LTDA,1822018,0,"R$ 412,491.28","R$ 412,491.28","R$ 412,491.28",R$ 0.00,"R$ 412,491.28",R$ 0.00,412491.28
2023160101DL000159,2022160101NE12754,33903943,1500100102,2156,1644731/2022,XXXX,160101,EQUATORIAL PARA DISTRIBUIDORA DE ENERGIA S.A,962017,0,"R$ 2,187,426.29","R$ 2,187,426.29","R$ 2,187,426.29",R$ 0.00,"R$ 2,187,426.29",R$ 0.00,2187426.29
2023160101DL000160,2022160101NE01216,33903943,1550000004,2156,280250/2022,XXXX,160101,EQUATORIAL PARA DISTRIBUIDORA DE ENERGIA S.A,962017,0,R$ 0.00,"R$ 3,366.88",R$ 0.00,R$ 0.00,R$ 0.00,R$ 0.00,3366.88
2023160101DL000161,2022160101NE12752,33903943,1500100102,2156,1644731/2022,XXXX,160101,EQUATORIAL PARA DISTRIBUIDORA DE ENERGIA S.A,962017,0,"R$ 1,185,215.61","R$ 1,185,215.61","R$ 1,185,215.61",R$ 0.00,"R$ 1,185,215.61",R$ 0.00,1185215.61
2023160101DL000162,2022160101NE01217,33903943,1550000004,2156,280250/2022,XXXX,160101,EQUATORIAL PARA DISTRIBUIDORA DE ENERGIA S.A,962017,0,R$ 0.00,"R$ 1,690.71",R$ 0.00,R$ 0.00,R$ 0.00,R$ 0.00,1690.71
2023160101DL000163,2022160101NE00269,33903943,1500100102,2156,45337/2022,XXXX,160101,EQUATORIAL PARA DISTRIBUIDORA DE ENERGIA S.A,962017,0,"R$ 381,979.38","R$ 381,979.38","R$ 381,979.38",R$ 0.00,"R$ 381,979.38",R$ 0.00,381979.38
2023160101DL000164,2022160101NE00270,33903943,1500100102,2156,45337/2022,XXXX,160101,EQUATORIAL PARA DISTRIBUIDORA DE ENERGIA S.A,962017,0,"R$ 4,188.91","R$ 4,188.91","R$ 4,188.91",R$ 0.00,"R$ 4,188.91",R$ 0.00,4188.91
2023160101DL000165,2022160101NE09385,33903007,2999000006,6782,1224254/2022,XXXX,160101,ASSOC.DO PROJ.DE ASSENT.EST.A.V.M.I.MIRI,0,0,R$ 0.00,"R$ 60,579.64",R$ 0.00,R$ 0.00,R$ 0.00,R$ 0.00,60579.64
2023160101DL000166,2022160101NE09381,33903007,2999000006,1671,1224254/2022,XXXX,160101,ASSOC.DO PROJ.DE ASSENT.EST.A.V.M.I.MIRI,0,0,R$ 0.00,"R$ 76,624.42",R$ 0.00,R$ 0.00,R$ 0.00,R$ 0.00,76624.42
2023160101DL000167,2022160101NE09383,33903007,2999000006,2324,1224254/2022,XXXX,160101,ASSOC.DO PROJ.DE ASSENT.EST.A.V.M.I.MIRI,0,0,R$ 0.00,"R$ 70,307.74",R$ 0.00,R$ 0.00,R$ 0.00,R$ 0.00,70307.74
2023160101DL000168,2022160101NE09380,33903007,2999000006,3296,1224254/2022,XXXX,160101,ASSOC.DO PROJ.DE ASSENT.EST.A.V.M.I.MIRI,0,0,R$ 0.00,"R$ 5,931.58",R$ 0.00,R$ 0.00,R$ 0.00,R$ 0.00,5931.58
2023160101DL000169,2022160101NE09384,33903007,2999000006,2326,1224254/2022,XXXX,160101,ASSOC.DO PROJ.DE ASSENT.EST.A.V.M.I.MIRI,0,0,R$ 0.00,"R$ 16,020.90",R$ 0.00,R$ 0.00,R$ 0.00,R$ 0.00,16020.9
2023160101DL000170,2022160101NE01952,33903007,2999000006,1671,354845/2022,XXXX,160101,DANTAS COM.REPRESENTACOES E SERVICOS LTDA-EPP,0,0,R$ 0.00,"R$ 11,528.23",R$ 0.00,R$ 0.00,R$ 0.00,R$ 0.00,11528.23
2023160101DL000171,2022160101NE02037,33903007,2999000006,2326,354845/2022,XXXX,160101,DANTAS COM.REPRESENTACOES E SERVICOS LTDA-EPP,0,0,R$ 0.00,"R$ 2,042.68",R$ 0.00,R$ 0.00,R$ 0.00,R$ 0.00,2042.68
2023160101DL000172,2022160101NE01955,33903007,2999000006,6782,354845/2022,XXXX,160101,DANTAS COM.REPRESENTACOES E SERVICOS LTDA-EPP,0,0,R$ 0.00,"R$ 1,247.85",R$ 0.00,R$ 0.00,R$ 0.00,R$ 0.00,1247.85
2023160101DL000173,2022160101NE01953,33903007,2999000006,2324,354845/2022,XXXX,160101,DANTAS COM.REPRESENTACOES E SERVICOS LTDA-EPP,0,0,R$ 0.00,"R$ 3,613.94",R$ 0.00,R$ 0.00,R$ 0.00,R$ 0.00,3613.94
2023160101DL000174,2022160101NE01956,33903007,2999000006,3296,354845/2022,XXXX,160101,DANTAS COM.REPRESENTACOES E SERVICOS LTDA-EPP,0,0,R$ 0.00,"R$ 1,531.60",R$ 0.00,R$ 0.00,R$ 0.00,R$ 0.00,1531.6
2023160101DL000175,2022160101NE08552,33903007,2999000006,1671,1208114/2022,XXXX,160101,COOP.MISTA DE PROD.E COM.CAMPONESA-EST.PARA,0,0,R$ 0.00,"R$ 71,267.84",R$ 0.00,R$ 0.00,R$ 0.00,R$ 0.00,71267.84
2023160101DL000176,2022160101NE08554,33903007,2999000006,6782,1208114/2022,XXXX,160101,COOP.MISTA DE PROD.E COM.CAMPONESA-EST.PARA,0,0,R$ 0.00,"R$ 9,978.99",R$ 0.00,R$ 0.00,R$ 0.00,R$ 0.00,9978.99
2023160101DL000177,2022160101NE10667,33903007,2999000006,1671,1308638/2022,XXXX,160101,EC GARCIA COM. SERV. E REP. EIRELI-EPP,0,0,R$ 0.00,"R$ 865,928.32",R$ 0.00,R$ 0.00,R$ 0.00,R$ 0.00,865928.32
2023160101DL000178,2022160101NE12167,33903944,1500100102,2156,1550949/2022,XXXX,160101,COMPANHIA DE SANEAMENTO DO PARA-COSANPA,0,0,"R$ 113,413.43","R$ 113,413.43","R$ 113,413.43",R$ 0.00,"R$ 113,413.43",R$ 0.00,113413.43
